2025-05-16,4d58a3d124,4d58a3d124,c86fd384be,True,True,True
2025-05-16,d24aa91232,d24aa91232,e388e7b4ac,False,True,True
2025-05-16,e7b61232c9,e7b61232c9,a372ef16a8,True,True,True
2025-05-14,4efef5760c,4efef5760c,f3aee5de98,False,True,True
2025-05-14,7240ae2fa2,7240ae2fa2,3f3bb7cb01,False,True,True
2025-05-13,b04ecaefd7,b04ecaefd7,12dc01bc77,False,True,True
2025-05-13,e575736cae,e575736cae,785ce99e62,True,True,True
2025-05-12,ab5b8ffed1,ab5b8ffed1,e13612693f,False,True,True
2025-05-06,529fb5c67f,529fb5c67f,b56213be65,False,True,True
2025-05-06,edcad9a14b,edcad9a14b,961af42583,True,True,True
2025-05-06,c96dfa54a4,c96dfa54a4,89d0cc9712,False,True,True
2025-05-06,898eec78cd,898eec78cd,34181233fc,True,True,True
2025-05-03,bc1d30de38,bc1d30de38,65fd73d004,False,True,True
2025-05-01,f634bfe0fc,f634bfe0fc,05f4617029,False,True,True
2025-04-30,9168840e2b,9168840e2b,4986d30491,False,True,True
2025-04-29,b677702b02,b677702b02,c01e97ad5c,False,True,True
2025-04-28,6c9158b5b7,6c9158b5b7,ce83f67ac1,False,True,True
2025-04-28,eb559d58a8,eb559d58a8,10e60136ac,True,True,True
2025-04-27,b6259e61f2,b6259e61f2,3c36e0b520,False,True,True
2025-04-26,685aa9b359,685aa9b359,c5d19cd8b2,False,True,True
2025-04-25,882d1ab812,882d1ab812,3ea92ee249,False,True,True
2025-04-24,7344bcffd8,7344bcffd8,4b2cec303c,False,True,True
2025-04-24,66c00d33d4,66c00d33d4,1c903f3668,True,True,True
2025-04-24,e00a2f63ec,e00a2f63ec,27418a19ad,False,True,True
2025-04-23,92927cb4df,92927cb4df,c574b8ca80,False,True,True
2025-04-22,46526cc8fb,46526cc8fb,c210540c9c,False,True,True
2025-04-21,e6771d7524,e6771d7524,441a4d44b4,False,True,True
2025-04-18,3cbffee94b,3cbffee94b,b6fe3260ce,False,True,True
2025-04-18,a21377b9ec,a21377b9ec,d5df24dffa,False,True,True
2025-04-14,689acab1d3,689acab1d3,8a51bf7023,False,True,True
2025-04-13,c5e20c980c,c5e20c980c,fe0a56cd25,False,True,True
2025-04-12,85a0232e87,85a0232e87,2b60983bac,False,True,True
2025-04-11,e79fef15df,e79fef15df,1299af2e0f,False,True,True
2025-04-11,582877d2d3,582877d2d3,c79499dce0,True,True,True
2025-04-10,91c245663b,91c245663b,dabe0108b0,False,True,True
2025-04-08,e8446c81c8,e8446c81c8,48eb5a6b00,False,True,True
2025-04-07,a6f4802d66,a6f4802d66,ba0215865b,False,True,True
2025-04-06,4dce16cd86,4dce16cd86,b964df061a,False,True,True
2025-04-05,c851cdb21e,c851cdb21e,c9ff9fef0f,False,True,True
2025-04-03,bdd8d6fcac,bdd8d6fcac,37936d2ee0,False,True,True
2025-03-30,bc6288a48c,bc6288a48c,5bf4a6cc7e,False,True,True
2025-03-27,d0d31e509f,d0d31e509f,14ec7fda6e,False,True,True
2025-03-25,670c7f1822,670c7f1822,864ff07176,False,True,True
2025-03-25,a43626cfde,a43626cfde,56e56bbb02,True,True,True
2025-03-25,9b2fa72274,9b2fa72274,9da69034b6,False,True,True
2025-03-25,1599237883,1599237883,5dafe2d2e4,False,True,True
2025-03-24,88c534875a,88c534875a,c1b4046398,False,True,True
2025-03-23,7f362c8e8a,7f362c8e8a,2ca8cdb434,False,True,True
2025-03-21,385c6db4ce,385c6db4ce,1914d40e99,False,True,True
2025-03-20,edbb84d23b,edbb84d23b,08b6de1e35,False,False,True
2025-03-20,17f67df257,17f67df257,a0fec74082,False,True,True
2025-03-19,9821bd9707,9821bd9707,5b309256d4,False,True,True
2025-03-19,41a2e9af19,41a2e9af19,d3a9181fbe,True,True,True
2025-03-17,5513f6a468,5513f6a468,4232b2c019,False,True,True
2025-03-15,10b7c4e46e,10b7c4e46e,43d3ef23fe,False,True,True
2025-03-14,e59f487bf0,e59f487bf0,f6eff5b2b7,False,True,True
2025-03-13,137f559520,137f559520,9a32173049,False,True,True
2025-03-12,b78352ec9d,b78352ec9d,f35a767e31,False,True,True
2025-03-12,d1d2f215ad,d1d2f215ad,7a3b1bc9a7,False,True,True
2025-03-12,eb58f46ce7,eb58f46ce7,435cd22672,True,True,True
2025-03-10,dab4908317,dab4908317,926058175f,False,True,True
2025-03-10,817772e97b,817772e97b,1b82f132cc,False,True,True
2025-03-10,9d39942189,9d39942189,70286857b3,True,True,True
2025-03-10,d538e1cd90,d538e1cd90,17c39b4def,False,True,True
2025-03-10,22b6b49a43,22b6b49a43,9f64d57d81,False,True,True
2025-03-07,555f3d86fb,555f3d86fb,b960a3a555,False,True,True
2025-03-05,db0abe89cf,db0abe89cf,0e46ea1f42,False,True,True
2025-03-04,3ce8c73315,3ce8c73315,8e1629a8cb,False,True,True
2025-03-04,aa8faae576,aa8faae576,9a51761b02,True,True,True
2025-03-03,f8f1b2212a,f8f1b2212a,7d10b682ef,False,True,True
2025-02-25,c7f706baeb,c7f706baeb,5c481f5098,False,True,True
2025-02-19,eeb74ecf4d,eeb74ecf4d,3f177e18a5,False,True,True
2025-02-19,3deda3c6df,3deda3c6df,1692650a04,False,True,True
2025-02-19,950fbc9d8f,950fbc9d8f,35629c5d22,False,True,True
2025-02-18,9d5f565119,9d5f565119,f928a065ad,False,True,True
2025-02-18,d6b3da5e72,d6b3da5e72,913f00b8a6,False,True,True
2025-02-18,6a59926592,6a59926592,963299e100,True,True,True
2025-02-17,1a374ceab2,1a374ceab2,7257c1684e,False,True,True
2025-02-13,80c8837f49,80c8837f49,99b14512f9,False,True,True
2025-02-12,b9894b40af,b9894b40af,5eeb94eb46,False,True,True
2025-02-12,01be97309e,01be97309e,5039a8745e,False,True,True
2025-02-10,feb8cc2d4a,feb8cc2d4a,ca7af4a60f,False,True,True
2025-02-10,46ae4c0d7c,46ae4c0d7c,a6a93d4b7f,False,True,True
2025-02-06,06d022b9c0,06d022b9c0,a415457d16,False,True,True
2025-02-06,07c880f7ff,07c880f7ff,797838d32d,False,True,True
2025-02-06,2e6206bbeb,2e6206bbeb,7ca8c49eb7,True,True,True
2025-02-06,ee42e8cf24,ee42e8cf24,e0e57f5d04,False,True,True
2025-02-05,20e67945ea,20e67945ea,35ece21419,False,True,True
2025-02-05,60aeb79a75,60aeb79a75,e0dd9a36b0,True,True,True
2025-02-05,f1ed830b9a,f1ed830b9a,9203a750a0,False,True,True
2025-02-05,255d931e0c,255d931e0c,f7d567136a,True,True,True
2025-02-04,897e9c5388,897e9c5388,869b006adf,False,True,True
2025-02-03,5930f430f4,5930f430f4,82f63b43fe,False,True,True
2025-02-03,eab91e68c5,eab91e68c5,e5101008c1,False,True,True
2025-01-29,ca3c7571e5,ca3c7571e5,eaa9de7e66,False,True,True
2025-01-29,729d6e5d5c,729d6e5d5c,46043b8270,False,True,True
2025-01-23,ebda2d4d25,ebda2d4d25,d30b1ebab0,False,True,True
2025-01-23,7e03920bbb,7e03920bbb,f3f5f77e4b,True,True,True
2025-01-23,c073da20ce,c073da20ce,46c68de2fe,False,True,True
2025-01-20,e40e0892c1,e40e0892c1,5be2334581,False,True,True
2025-01-19,74bd40d34d,74bd40d34d,3ceed61eec,False,True,True
2025-01-19,4d8bc22228,4d8bc22228,a5b3bc9255,True,True,True
2025-01-19,7ee938290b,7ee938290b,fe0285fc50,False,True,True
2025-01-18,26941793ff,26941793ff,6e5804fae5,False,True,True
2025-01-18,5fb2e892c8,5fb2e892c8,f4c23cde4b,False,True,True
2025-01-18,3770808b58,3770808b58,3f313ad68c,True,True,True
2025-01-17,9b629cc81f,9b629cc81f,dba27caf84,False,True,True
2025-01-17,e3fd954318,e3fd954318,a15da80dbc,False,True,True
2025-01-15,a10ce9492f,a10ce9492f,480c50f62b,False,True,True
2025-01-14,e9bd9807ef,e9bd9807ef,3595765bcf,False,False,True
2025-01-10,58cd01154b,58cd01154b,e863595719,False,True,True
2025-01-02,092449adb8,092449adb8,33d74d9149,False,True,True
2024-12-29,3c326d771c,3c326d771c,8c64b00350,False,True,True
2024-12-29,536c6a8ea6,536c6a8ea6,00296a40f8,False,True,True
2024-12-25,65e8ba0574,65e8ba0574,d613b23750,False,True,True
2024-12-18,1214e6463f,1214e6463f,e12107f8b4,False,True,True
2024-12-10,8a3a806b1a,8a3a806b1a,9b2989bbcf,False,True,True
2024-12-09,b6177bad9c,b6177bad9c,b7b068c73c,False,True,True
2024-12-07,279f36b4cc,279f36b4cc,3957ae4db0,False,True,True
2024-12-04,da9a0c4190,da9a0c4190,c68c7b9b77,False,True,True
2024-12-03,473274f145,473274f145,f1a0aac7e3,False,True,True
2024-12-03,ce27d49e31,ce27d49e31,59ab1f667e,False,True,True
2024-11-30,ca96922b4b,ca96922b4b,d1eda7e246,False,True,True
2024-11-30,a1c3a36433,a1c3a36433,c0c90c1ac0,True,True,True
2024-11-30,734ea3071d,734ea3071d,e10eeef9cc,False,True,True
2024-11-29,3752241edd,3752241edd,f5c1a22d30,False,True,True
2024-11-27,b378fe98a7,b378fe98a7,2e36b01236,False,True,True
2024-11-22,e066c17a65,e066c17a65,90dae550d8,False,True,True
2024-11-22,6202461a21,6202461a21,f6969a5c44,False,True,True
2024-11-19,69530afdf9,69530afdf9,cf17a196f9,False,True,True
2024-11-19,4bef3588b5,4bef3588b5,641ca254a0,False,True,True
2024-11-19,64538cf6e8,64538cf6e8,387266ab1b,True,True,True
2024-11-14,bf9ddf2c74,bf9ddf2c74,a0bd91696e,False,True,True
2024-11-13,985600f448,985600f448,2926e9df71,False,True,True
2024-11-12,9f42368e1a,9f42368e1a,bd9a2f2afc,False,True,True
2024-11-03,87d3f1f2c8,87d3f1f2c8,6368ce1436,False,True,True
2024-11-03,b75cc35db2,b75cc35db2,0f238eaef4,True,True,True
2024-11-03,cd24e9dad4,cd24e9dad4,f658eb095c,False,True,True
2024-11-01,3f33cd6fcd,3f33cd6fcd,1bedb5f023,False,True,True
2024-11-01,1f8d7561fa,1f8d7561fa,ebb010c0b5,True,True,True
2024-11-01,be6507fe5b,be6507fe5b,fae25d2c36,False,True,True
2024-11-01,0973ba3e42,0973ba3e42,8ab7cd65c3,False,True,True
2024-11-01,3b80d1eb1f,3b80d1eb1f,6d2883cd07,True,True,True
2024-10-31,0c8d28e9ba,0c8d28e9ba,3d8b16b6ca,False,True,True
2024-10-29,d23a231908,d23a231908,c239a37b3e,False,True,True
2024-10-29,6514385bb9,6514385bb9,1ff98558b6,True,True,True
2024-10-29,4ee44ceb1d,4ee44ceb1d,fb5b23c65a,False,True,True
2024-10-25,f292184642,f292184642,4241bb1107,False,True,True
2024-10-16,50594aa932,50594aa932,ff4a0885ba,False,True,True
2024-10-14,9ec29b4e3a,9ec29b4e3a,7299db5849,False,True,True
2024-10-07,a3ee11103c,a3ee11103c,1b5f483722,False,True,True
2024-10-04,0178f2b70d,0178f2b70d,827a2157bf,False,True,True
2024-10-04,4f5f39294d,4f5f39294d,904cbec00c,False,True,True
2024-10-04,d4fdb5d7c0,d4fdb5d7c0,ffabc834ac,True,True,True
2024-10-03,341c64a306,341c64a306,45ec8f1a42,False,True,True
2024-09-28,ccdf07b6a1,ccdf07b6a1,b84034050d,False,True,True
2024-09-20,eceba0faf4,eceba0faf4,0695c64c7d,False,True,True
2024-09-20,fc963ffceb,fc963ffceb,99dd925cc2,True,True,True
2024-09-18,3872027d92,3872027d92,ac0882d5a2,False,True,True
2024-09-16,b714a96034,b714a96034,447a80eb4e,False,True,True
2024-09-16,979c5a4d6a,979c5a4d6a,fd050427fc,False,True,True
2024-09-10,6c97c4ce37,6c97c4ce37,5aded75aa1,False,True,True
2024-09-10,92e1f168b2,92e1f168b2,e1d0ed050c,False,True,True
2024-09-10,5a9cfa0aec,5a9cfa0aec,dc02cd62f2,False,True,True
2024-09-10,0b9a4bd65e,0b9a4bd65e,a69d9eb869,False,True,True
2024-08-29,bdbadbd74b,bdbadbd74b,639da8c8e7,False,True,True
2024-08-28,b37df8e31a,b37df8e31a,65290777f3,False,True,True
2024-08-27,94fd406c04,94fd406c04,d9724e1993,False,True,True
2024-08-26,3c687df6d5,3c687df6d5,6f0d785470,False,True,True
2024-08-21,6a473e67aa,6a473e67aa,1a11dafde2,False,True,True
2024-08-21,e5d44f4033,e5d44f4033,9e416b0a73,True,True,True
2024-08-21,1c73983dcf,1c73983dcf,8c7836e098,False,True,True
2024-08-21,4b7b69c20a,4b7b69c20a,dc9ed07f72,True,True,True
2024-08-21,a3ae75f847,a3ae75f847,8cad768f2b,False,True,True
2024-08-15,082ed944d8,082ed944d8,3ef7eccc5b,False,False,True
2024-08-15,3c07e48a33,3c07e48a33,d088c11f44,False,True,True
2024-08-14,bd5f8ef242,bd5f8ef242,283fc31c55,False,True,True
2024-08-12,bbb448cdf6,bbb448cdf6,41521f1f78,False,True,True
2024-08-09,30cf3bb3bf,30cf3bb3bf,ada05866e2,False,True,True
2024-08-09,3a588e7547,3a588e7547,e2e145853a,False,True,True
2024-08-09,9f76cb9aa5,9f76cb9aa5,20b24c9060,True,True,True
2024-08-09,88a7f5c592,88a7f5c592,bed2899ed0,False,True,True
2024-08-07,7776852d22,7776852d22,37a79e558b,False,False,True
2024-08-07,63c4de5fea,63c4de5fea,3bb41b2a01,False,True,True
2024-08-07,d52da36e68,d52da36e68,e590fc656f,False,True,True
2024-08-05,d671d0d61a,d671d0d61a,d0b5803a47,False,True,True
2024-08-04,21b4377d36,21b4377d36,8ec0dd7692,False,True,True
2024-08-01,0ed1cf7244,0ed1cf7244,c2940f6233,False,False,True
2024-08-01,e83f78d5af,e83f78d5af,5ae1d8de4a,False,True,True
2024-07-29,642c28cdbb,642c28cdbb,b644bc1e16,False,True,True
2024-07-23,ee6737ab4d,ee6737ab4d,0d354b76fc,False,True,True
2024-07-23,7d60d8b563,7d60d8b563,b1d09f9d42,True,True,True
2024-07-21,3a309f7691,3a309f7691,3f40230cff,False,True,True
2024-07-21,8f0631ab1f,8f0631ab1f,545bc1b2b9,True,True,True
2024-07-20,201749ccac,201749ccac,b9d8d48ea5,False,True,True
2024-07-20,c2117d75a6,c2117d75a6,c8aece923d,False,True,True
2024-07-20,696f70bb4e,696f70bb4e,a356638119,False,True,True
2024-07-20,327986e6fb,327986e6fb,5037e39e28,False,True,True
2024-07-18,78c4d6daff,78c4d6daff,57080f1bd9,False,True,True
2024-07-18,4eb842560c,4eb842560c,4557243039,False,True,True
2024-07-15,31de2494fb,31de2494fb,7876abdf81,False,True,True
2024-07-15,d679591880,d679591880,b8a5bab232,False,True,True
2024-07-15,ab0241dac8,ab0241dac8,17030dc84c,False,True,True
2024-07-15,dc65f03c41,dc65f03c41,bad143cb89,True,True,True
2024-07-08,4b32d9b9a1,4b32d9b9a1,d5b3bef9b1,False,True,True
2024-07-08,6ba5704e00,6ba5704e00,e1661b3d7f,False,True,True
2024-07-06,55d09a39b4,55d09a39b4,2c3cf8d151,False,False,True
2024-07-05,75fe520562,75fe520562,54fedfb174,False,True,True
2024-07-03,f6deaa8fb2,f6deaa8fb2,6ec774a581,False,False,True
2024-07-03,7ef95cd30b,7ef95cd30b,e9ca0b3d43,False,True,True
2024-07-01,d5a45dfa8b,d5a45dfa8b,12897f5dfb,False,True,True
2024-07-01,fb0c46a011,fb0c46a011,c920df4b69,True,True,True
2024-06-29,f31d4dc128,f31d4dc128,cc0bbcdf0d,False,True,True
2024-06-28,93d2ad5fa7,93d2ad5fa7,fa5bff1054,False,True,True
2024-06-23,968aff403b,968aff403b,43718f7fae,False,True,True
2024-06-21,5767a597d4,5767a597d4,8c5e09570a,False,True,True
2024-06-20,53be53f5ae,53be53f5ae,a712c396f4,False,True,True
2024-06-19,2518105bd9,2518105bd9,87d2f43ef0,False,True,True
2024-06-19,9096d6fc71,9096d6fc71,ed4b655518,True,True,True
2024-06-17,2c83e080f7,2c83e080f7,1521680f77,False,True,True
2024-06-14,237f392cc1,237f392cc1,ea18fd0c19,False,True,True
2024-06-07,bfcaaa3d9d,bfcaaa3d9d,feeb0204a0,False,True,True
2024-06-07,d644b377bb,d644b377bb,59cadc78ef,False,True,True
2024-06-06,287d46e1f6,287d46e1f6,11a3cc4998,False,True,True
2024-05-30,007b423006,007b423006,5d9f8a9ac0,False,True,True
2024-05-28,8c7364ee64,8c7364ee64,8e8183c7f8,False,True,True
2024-05-28,26b6718422,26b6718422,e3a66eeaa2,True,True,True
2024-05-23,ba629545cc,ba629545cc,064957c11a,False,True,True
2024-05-21,6155513c60,6155513c60,872de04ad9,False,True,True
2024-05-19,239ade80dc,239ade80dc,4cfc11d782,False,True,True
2024-05-19,c8b72beb4d,c8b72beb4d,77f7a2a6f8,False,True,True
2024-05-14,770235855f,770235855f,6a1cc50e71,False,True,True
2024-05-10,dcdc3db3d4,dcdc3db3d4,185022f977,False,True,True
2024-05-10,39286862e3,39286862e3,5b6b24fcd8,True,True,True
2024-05-07,dfde4ee3aa,dfde4ee3aa,3bf84fe8e8,False,True,True
2024-04-29,7294646eb9,7294646eb9,c5523dc460,False,True,True
2024-04-19,291bb84c97,291bb84c97,5093af6a28,False,True,True
2024-04-19,9dcf07203e,9dcf07203e,b63b6ca0b2,False,True,True
2024-04-17,11a9d2ee4b,11a9d2ee4b,4e1532875b,False,True,True
2024-04-17,504336822f,504336822f,da5f33233f,True,True,True
2024-04-17,88ee503f02,88ee503f02,e7a19019e8,False,True,True
2024-04-13,b0a305f19f,b0a305f19f,883e1ba77a,False,True,True
2024-04-13,eef928b98d,eef928b98d,1eb6980fcd,True,True,True
2024-04-02,ecf0459122,630f1d0540,4b4cf6677b,False,True,False
2024-04-02,ae9417f825,ae9417f825,070a1c4b9f,True,True,False
2024-03-28,9bdb37a9b0,9bdb37a9b0,c183c002f3,False,True,True
2024-03-27,63290babde,63290babde,2366a791bc,False,True,True
2024-03-22,027b2bc38d,027b2bc38d,26f493c863,False,True,True
2024-03-22,d884a946c8,d884a946c8,b3cf12388f,False,True,True
2024-03-21,966fa800f8,966fa800f8,8f7fa63d7b,True,True,True
2024-03-22,d5701fc912,d5701fc912,4235ab34b1,False,True,True
2024-03-20,4391bc2977,4391bc2977,f24d28c4ac,False,True,True
2024-03-18,01432ffc5a,01432ffc5a,0bbbb8e1ec,False,True,True
2024-03-15,f70895ede5,f70895ede5,77442528fa,False,True,True
2024-03-13,214179b6b9,214179b6b9,24e829cc54,False,True,True
2024-03-13,653eb5f66e,653eb5f66e,57e276328e,False,True,True
2024-03-13,2c8fd7fb95,2c8fd7fb95,4902c3ef48,True,True,True
2024-03-13,0f19332618,0f19332618,e1951c97de,False,True,True
2024-03-11,1388f6bc83,1388f6bc83,8a0d62942d,False,True,True
2024-03-11,d9b6794e2f,d9b6794e2f,32836fb767,True,True,True
2024-03-11,ebefee0b7d,ebefee0b7d,01d4b30192,False,False,True
2024-03-06,45fccc5906,e61cbdab4c,fdf245caa9,False,True,False
2024-03-06,d731854d5a,d731854d5a,4684322817,False,True,True
2024-03-06,4208c44939,4208c44939,a128ecf35b,False,True,True
2024-03-05,da869a470b,38fd61ddd7,760bbd6890,False,True,False
2024-03-05,f183c1ac0b,f183c1ac0b,13f03d52c3,False,True,False
2024-03-05,c8a545ec37,c8a545ec37,8f0ff017ba,False,True,False
2024-03-04,015af6d108,4b28d21fc2,ac59cba105,False,True,False
2024-03-02,8a3c9cafb9,8a3c9cafb9,18df55c46a,False,True,True
2024-03-02,0199228784,0199228784,fe5107eab3,False,True,True
2024-03-02,54ff38aa5f,54ff38aa5f,8871fab7fe,False,True,True
2024-03-02,3c0e575fe0,3c0e575fe0,ee2616c27d,True,True,True
2024-03-01,49f41a6224,49f41a6224,28cee48bb9,False,True,True
2024-03-01,ea9a417371,ea9a417371,7dd6c6b442,False,True,True
2024-04-24,b762567174,767dd65d9c,c41e2f6047,False,True,False
2024-04-24,411c535c58,411c535c58,cc81b35525,False,True,False
2024-02-28,17b8880983,17b8880983,50a4a64f9d,False,True,True
2024-02-28,b9c4a7e51d,b9c4a7e51d,0a7280a34f,True,True,True
2024-02-27,37fd128f9f,0d8bd4924b,4b912615b2,False,True,False
2024-02-27,7d5b6cf097,7d5b6cf097,8db7b9a276,False,True,True
2024-02-26,6e408ee402,1ecaa9a246,aacd10b8f4,False,True,False
2024-02-25,b9b7f97d42,9daaadb154,441cdd2a37,False,True,False
2024-02-25,cbf846bdca,cbf846bdca,81a3b16f21,False,True,False
2024-04-24,793cb2b8e3,3df8ead351,c04f6ee650,False,False,False
2024-02-24,a3596d953d,a3596d953d,eac515fa96,False,False,True
2024-02-22,46df6142a6,46df6142a6,1f32002ab5,False,True,True
2024-02-21,6e821de11a,6e821de11a,d4b911edcd,False,True,True
2024-02-21,71cfbb26de,71cfbb26de,4fab1891a5,False,True,True
2024-02-21,74e7886ce7,74e7886ce7,7c9aec514b,True,True,True
2024-02-20,855a762bcb,855a762bcb,5da90e70c7,False,True,True
2024-02-20,79a9f6759a,79a9f6759a,178164e099,False,True,True
2024-02-19,35e374350c,76bebe745f,070a9e47ce,False,True,False
2024-02-19,f64d14ea54,f64d14ea54,b3f97d9288,False,True,True
2024-02-19,7545b85512,7545b85512,35583b4a50,False,True,True
2024-02-19,59bf220934,59bf220934,4f86eb0d50,False,True,True
2024-02-18,58ed6b9630,58ed6b9630,59bdb4244a,False,True,True
2024-02-18,834b515592,834b515592,ac6cfc9b6d,False,True,True
2024-02-18,77de817960,77de817960,58cae779ac,False,True,True
2024-02-18,b882ebcf4a,b882ebcf4a,963a55f809,False,True,True
2024-02-17,6383af0595,6383af0595,9effca6e29,False,True,True
2024-02-15,271ae5b8e5,271ae5b8e5,fbc640f2f1,False,True,True
2024-05-20,5a95f91fae,9fbde90403,eb20a15195,False,False,False
2024-05-20,144c1bbbaf,d60a8ffd4c,17bd3de896,False,False,False
2024-02-13,329e00661a,653e445865,5d6e68fa43,False,True,False
2024-05-20,9210746a25,d1b3ba18e0,1b6eb1bf38,False,False,False
2024-02-09,488bfe2128,488bfe2128,705e6cd969,False,True,True
2024-02-09,61a8695ab1,1d26e3030a,ecdb849c30,False,True,False
2024-02-09,22841844a7,22841844a7,c9f6225297,False,True,False
2024-02-09,3a63b72eea,bbc5c4a6b2,f6df5d5219,False,True,False
2024-02-09,cc86206893,cc86206893,77fc0dbfb4,False,True,False
2024-02-09,1f547225d1,fc259ec6ff,e055e2075a,False,True,False
2024-02-09,a8922622d4,a8922622d4,fea7e79ebe,False,True,False
2024-02-09,819848a0db,819848a0db,9283adab92,False,True,True
2024-02-01,e5b1c87606,e5b1c87606,cc90b3eb35,False,True,True
2024-02-01,da21ef4fe8,da21ef4fe8,2ade2f70de,False,True,True
2024-02-01,e4e6601546,e4e6601546,0e450e6671,False,True,True
2024-02-01,8037a8733d,8037a8733d,ae48c0af32,False,True,True
2024-02-01,8db28ac32f,8db28ac32f,bdde9c8619,False,True,True
2024-01-31,578a2308b1,578a2308b1,d17eac89d3,False,True,True
2024-01-10,7c10415cd8,7c10415cd8,42da06501e,False,True,True
2024-01-10,b5122b6a7b,b5122b6a7b,f9f98a56bf,True,True,True
2024-01-09,4e5ce6b65d,4e5ce6b65d,579c436a19,False,True,True
2024-01-09,610fa69f15,610fa69f15,629c77cf0e,False,True,True
2024-01-09,0bc8fe48e3,0bc8fe48e3,817260c934,False,True,True
2024-01-09,88801166b6,88801166b6,d2a29d7832,False,True,True
2024-01-09,d841ef5eb5,d841ef5eb5,516b2c1db6,False,True,True
